order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,region,total_amount
9156,1157,2025-02-10,951,衣類,5407,2,楽天ペイ,東京,10814
9157,9590,2025-04-07,524,家具,17315,1,PayPay,大阪,17315
9158,1675,2025-05-06,765,衣類,4667,4,現金,東京,18668
9159,2694,2024-06-06,600,食品,13907,4,PayPay,東京,55628
9160,9697,2025-03-20,405,食品,4805,2,PayPay,札幌,9610
9161,7694,2024-08-16,405,家電,9944,1,楽天ペイ,福岡,9944
9162,5660,2024-10-21,604,家電,14031,1,PayPay,福岡,14031
9163,7115,2025-04-15,245,家具,5505,3,PayPay,福岡,16515
9164,1494,2024-09-28,660,食品,12278,1,現金,大阪,12278
9165,2050,2024-07-27,647,書籍,5782,2,楽天ペイ,名古屋,11564
9166,9792,2024-08-24,136,家具,12470,2,銀行振込,東京,24940
9167,6737,2024-06-27,762,家具,2625,1,PayPay,札幌,2625
9168,4818,2025-02-24,445,家電,8145,4,現金,東京,32580
9169,3998,2025-02-14,770,家電,1079,2,PayPay,福岡,2158
9170,2517,2025-03-06,369,家具,5170,2,現金,福岡,10340
9171,2059,2025-01-10,867,家具,7954,1,クレジットカード,東京,7954
9172,2157,2025-04-10,714,家電,2875,3,現金,福岡,8625
9173,1122,2025-04-08,434,書籍,16182,2,PayPay,札幌,32364
9174,8163,2024-09-08,277,家電,1920,4,現金,名古屋,7680
9175,9391,2025-04-15,632,衣類,11066,1,現金,札幌,11066
9176,9578,2024-08-07,307,食品,1773,3,現金,札幌,5319
9177,7393,2025-03-20,604,家電,5748,1,PayPay,札幌,5748
9178,4857,2025-04-16,506,食品,14237,1,現金,福岡,14237
9179,9587,2024-07-19,707,家電,18362,2,PayPay,福岡,36724
9180,6464,2024-09-24,709,衣類,6806,3,現金,大阪,20418
9181,3064,2024-05-25,229,食品,620,3,現金,福岡,1860
9182,1597,2025-03-14,844,衣類,14489,1,PayPay,大阪,14489
9183,4939,2024-07-09,417,食品,5363,2,クレジットカード,札幌,10726
9184,6529,2025-02-19,166,衣類,1479,3,PayPay,東京,4437
9185,3910,2024-12-22,662,食品,10799,2,PayPay,大阪,21598
9186,7241,2024-11-20,287,書籍,1536,2,PayPay,福岡,3072
9187,9401,2024-07-09,996,食品,10387,3,楽天ペイ,札幌,31161
9188,6670,2024-06-17,623,家具,3234,1,PayPay,名古屋,3234
9189,5592,2024-07-12,933,家電,8815,2,PayPay,大阪,17630
9190,4661,2024-06-23,797,食品,18996,4,楽天ペイ,札幌,75984
9191,7555,2024-12-11,103,衣類,19472,3,楽天ペイ,東京,58416
9192,6783,2025-04-22,572,食品,1769,3,現金,東京,5307
9193,4903,2025-03-09,721,家具,16712,4,現金,名古屋,66848
9194,4927,2025-05-03,401,衣類,15382,3,クレジットカード,大阪,46146
9195,7876,2024-09-20,138,食品,9597,4,楽天ペイ,名古屋,38388
9196,2922,2025-04-16,523,衣類,19655,3,現金,札幌,58965
9197,5937,2024-10-21,313,家具,14313,3,銀行振込,福岡,42939
9198,6671,2025-04-23,947,食品,13967,3,楽天ペイ,東京,41901
9199,8984,2025-01-17,733,家電,5566,2,銀行振込,札幌,11132
9200,3431,2024-06-09,927,食品,2664,2,クレジットカード,名古屋,5328
9201,9327,2024-10-08,802,家具,4673,3,クレジットカード,東京,14019
9202,7367,2024-07-13,472,衣類,2321,2,銀行振込,福岡,4642
9203,7629,2025-02-21,471,家具,8531,2,現金,東京,17062
9204,2830,2024-06-01,934,家電,2927,1,クレジットカード,東京,2927
9205,4053,2024-08-08,902,家電,9790,1,銀行振込,名古屋,9790
9206,8858,2024-10-16,739,衣類,7592,4,楽天ペイ,札幌,30368
9207,6225,2024-10-01,297,家具,15864,1,銀行振込,東京,15864
9208,6681,2025-02-03,118,衣類,15820,1,クレジットカード,福岡,15820
9209,9489,2025-01-03,225,衣類,5106,1,PayPay,大阪,5106
9210,1602,2025-01-12,207,食品,14951,2,銀行振込,名古屋,29902
9211,7405,2024-08-22,341,家具,15984,1,楽天ペイ,福岡,15984
9212,9673,2024-05-21,615,家具,10222,4,PayPay,札幌,40888
9213,4812,2024-06-05,649,家電,10897,1,PayPay,福岡,10897
9214,1062,2024-12-26,939,食品,12333,4,現金,名古屋,49332
9215,7204,2024-09-14,570,家具,11773,3,PayPay,東京,35319
9216,3344,2025-02-22,985,食品,7070,1,楽天ペイ,東京,7070
9217,1177,2024-08-16,178,家具,4121,1,クレジットカード,名古屋,4121
9218,1867,2024-09-02,675,食品,8832,1,クレジットカード,大阪,8832
9219,1591,2024-10-19,203,衣類,10851,3,PayPay,福岡,32553
9220,7716,2025-02-01,672,食品,14888,1,銀行振込,名古屋,14888
9221,7310,2024-08-25,477,家電,14210,3,クレジットカード,東京,42630
9222,2250,2025-04-04,901,食品,908,3,現金,札幌,2724
9223,3764,2025-02-11,427,食品,14760,4,楽天ペイ,福岡,59040
9224,8763,2024-11-15,879,家電,19189,2,クレジットカード,東京,38378
9225,9847,2025-01-30,709,衣類,7409,4,クレジットカード,東京,29636
9226,3464,2024-07-07,906,書籍,7819,1,銀行振込,福岡,7819
9227,2364,2024-08-16,669,書籍,6381,4,クレジットカード,名古屋,25524
9228,4392,2025-03-05,206,食品,16496,4,クレジットカード,大阪,65984
9229,9979,2024-12-24,455,家具,19345,3,現金,東京,58035
9230,9905,2024-12-06,424,家電,541,2,クレジットカード,札幌,1082
9231,9046,2024-11-23,158,食品,1007,2,クレジットカード,名古屋,2014
9232,8561,2024-12-24,614,食品,10422,1,楽天ペイ,名古屋,10422
9233,2366,2024-09-27,195,書籍,2276,3,銀行振込,東京,6828
9234,3194,2024-10-27,555,家電,2633,3,PayPay,東京,7899
9235,7936,2024-12-13,178,衣類,11801,1,クレジットカード,名古屋,11801
9236,5846,2024-05-07,699,衣類,11902,1,クレジットカード,名古屋,11902
9237,4466,2024-10-06,139,書籍,18569,4,楽天ペイ,東京,74276
9238,5928,2024-11-06,513,衣類,9166,2,銀行振込,名古屋,18332
9239,1375,2024-09-07,473,家電,7521,4,楽天ペイ,札幌,30084
9240,5586,2024-11-16,701,家電,8830,1,銀行振込,東京,8830
9241,8165,2024-10-05,237,食品,15923,3,現金,札幌,47769
9242,1351,2024-06-06,102,書籍,13017,3,クレジットカード,札幌,39051
9243,8901,2024-12-26,640,書籍,16708,2,銀行振込,名古屋,33416
9244,5394,2024-12-28,939,食品,1269,1,クレジットカード,東京,1269
9245,1035,2024-10-19,665,食品,9280,3,楽天ペイ,大阪,27840
9246,1006,2024-08-06,532,書籍,2947,1,銀行振込,名古屋,2947
9247,5033,2024-07-28,715,書籍,1154,2,現金,福岡,2308
9248,2538,2024-10-25,204,書籍,13672,4,楽天ペイ,東京,54688
9249,3737,2025-02-12,995,衣類,5101,4,現金,札幌,20404
9250,5580,2025-03-31,281,家電,3230,3,PayPay,名古屋,9690
9251,8448,2024-12-09,828,衣類,11448,4,クレジットカード,東京,45792
9252,8653,2024-10-27,892,衣類,5508,4,楽天ペイ,大阪,22032
9253,3905,2024-07-04,415,衣類,9971,2,PayPay,東京,19942
9254,8477,2024-08-29,451,書籍,3392,4,銀行振込,東京,13568
9255,3505,2025-01-24,171,家具,6459,4,クレジットカード,福岡,25836
9256,9918,2024-07-29,119,家電,13195,2,クレジットカード,札幌,26390
9257,5107,2024-06-21,714,家具,1557,2,クレジットカード,名古屋,3114
9258,4579,2024-11-29,655,家具,2854,2,銀行振込,福岡,5708
9259,8220,2024-10-06,736,家電,6514,3,銀行振込,名古屋,19542
9260,9347,2024-08-02,842,家具,2716,1,銀行振込,東京,2716
9261,9306,2025-01-04,428,家具,16252,4,銀行振込,名古屋,65008
9262,6500,2024-06-09,112,書籍,7198,2,現金,福岡,14396
9263,7865,2025-03-03,473,書籍,16462,1,楽天ペイ,福岡,16462
9264,3957,2025-04-08,856,食品,11126,3,クレジットカード,大阪,33378
9265,5029,2024-07-13,855,家具,7945,2,現金,大阪,15890
9266,7002,2024-09-14,610,家具,3764,1,現金,札幌,3764
9267,2546,2025-03-12,677,衣類,14639,2,楽天ペイ,東京,29278
9268,8395,2024-06-27,883,家電,18216,1,現金,大阪,18216
9269,6534,2024-07-30,308,食品,11443,4,銀行振込,福岡,45772
9270,6018,2024-05-11,188,書籍,1738,2,銀行振込,名古屋,3476
9271,6879,2024-07-18,218,書籍,6808,1,楽天ペイ,名古屋,6808
9272,9848,2024-10-31,680,家電,7681,3,銀行振込,東京,23043
9273,6480,2024-08-08,716,家具,16177,3,PayPay,大阪,48531
9274,4648,2024-05-24,951,衣類,14332,2,PayPay,名古屋,28664
9275,3372,2024-12-28,570,食品,13087,2,現金,福岡,26174
9276,5555,2025-02-08,592,家電,6613,4,楽天ペイ,札幌,26452
9277,7941,2024-08-10,179,家具,7229,1,楽天ペイ,大阪,7229
9278,8168,2024-10-01,607,食品,1881,4,銀行振込,名古屋,7524
9279,9921,2024-10-13,215,書籍,4980,2,現金,札幌,9960
9280,2940,2024-06-06,998,家電,18549,2,PayPay,東京,37098
9281,6005,2024-11-27,756,家電,4484,3,PayPay,東京,13452
9282,5569,2024-09-16,529,家具,10478,3,現金,札幌,31434
9283,2942,2024-11-07,329,書籍,9713,4,楽天ペイ,札幌,38852
9284,2208,2024-08-26,723,家電,18103,2,現金,札幌,36206
9285,2822,2024-05-21,192,家具,3591,4,クレジットカード,東京,14364
9286,5991,2024-09-14,884,衣類,3145,2,現金,大阪,6290
9287,9759,2024-06-18,337,衣類,7250,2,現金,東京,14500
9288,4625,2025-03-22,713,家電,8049,2,クレジットカード,福岡,16098
9289,8560,2025-01-07,545,食品,11604,2,クレジットカード,東京,23208
9290,5910,2025-02-21,697,書籍,3619,2,PayPay,福岡,7238
9291,6562,2024-06-25,828,食品,3723,3,銀行振込,名古屋,11169
9292,4897,2024-08-14,455,食品,11174,3,PayPay,大阪,33522
9293,4103,2024-09-10,813,衣類,16499,2,現金,名古屋,32998
9294,9277,2024-10-19,943,食品,2427,1,PayPay,東京,2427
9295,3042,2025-01-24,283,食品,6210,4,銀行振込,福岡,24840
9296,9353,2024-09-16,349,衣類,7162,3,銀行振込,名古屋,21486
9297,8336,2024-06-12,663,家具,5928,3,クレジットカード,大阪,17784
9298,9305,2024-11-26,676,家具,13176,2,楽天ペイ,福岡,26352
9299,9568,2025-04-14,661,家電,9019,4,現金,東京,36076
9300,4828,2024-11-09,548,家具,3205,3,クレジットカード,大阪,9615
9301,6029,2025-03-03,936,家具,11724,1,クレジットカード,大阪,11724
9302,3384,2025-02-21,620,食品,16878,3,楽天ペイ,福岡,50634
9303,1242,2025-03-25,147,家電,9705,2,現金,東京,19410
9304,7195,2024-06-14,677,家具,8913,3,現金,大阪,26739
9305,7107,2025-04-20,869,家電,11651,4,楽天ペイ,名古屋,46604
9306,1798,2024-08-01,264,食品,10885,3,銀行振込,大阪,32655
9307,4588,2024-10-31,225,家電,2096,1,楽天ペイ,札幌,2096
9308,4698,2024-05-16,149,家具,8091,3,PayPay,札幌,24273
9309,6184,2025-03-16,199,食品,17025,4,PayPay,名古屋,68100
9310,9228,2024-07-19,236,家電,1315,2,PayPay,福岡,2630
9311,9863,2025-03-08,483,書籍,12009,4,PayPay,名古屋,48036
9312,1265,2025-03-15,815,家電,19299,3,銀行振込,福岡,57897
9313,4509,2025-04-05,800,食品,4969,4,現金,東京,19876
9314,4897,2024-10-26,835,家電,11869,1,現金,大阪,11869
9315,8960,2024-07-20,791,家電,14953,2,現金,東京,29906
9316,1930,2024-11-22,257,食品,3185,3,銀行振込,名古屋,9555
9317,8786,2025-01-01,326,家具,9394,2,楽天ペイ,大阪,18788
9318,3175,2024-12-28,845,書籍,7016,1,現金,東京,7016
9319,2829,2024-05-17,451,衣類,2852,3,楽天ペイ,東京,8556
9320,3613,2025-01-20,766,家電,12915,2,楽天ペイ,福岡,25830
9321,8038,2024-09-14,889,食品,17777,1,現金,札幌,17777
9322,7809,2024-06-12,924,食品,9220,3,現金,名古屋,27660
9323,7684,2025-04-02,103,書籍,12628,4,銀行振込,名古屋,50512
9324,4982,2024-08-11,927,書籍,18037,4,銀行振込,名古屋,72148
9325,1469,2024-11-24,841,食品,6832,4,楽天ペイ,札幌,27328
9326,2833,2024-09-17,403,家具,8052,4,銀行振込,福岡,32208
9327,3004,2025-04-08,167,衣類,15274,2,銀行振込,札幌,30548
9328,4442,2024-06-07,499,家具,12486,4,PayPay,札幌,49944
9329,3756,2024-09-29,473,食品,10133,2,クレジットカード,大阪,20266
9330,6590,2024-05-21,571,書籍,5772,4,銀行振込,名古屋,23088
9331,5669,2024-12-19,722,家具,12722,4,現金,福岡,50888
9332,2381,2024-05-20,945,書籍,6844,4,現金,東京,27376
9333,4498,2024-07-06,567,家電,10270,4,銀行振込,名古屋,41080
9334,6307,2024-10-01,100,家電,17860,2,楽天ペイ,福岡,35720
9335,7034,2025-05-05,347,食品,15883,1,現金,大阪,15883
9336,3311,2025-03-29,737,家具,11533,2,銀行振込,東京,23066
9337,7714,2024-12-03,414,衣類,9562,4,現金,福岡,38248
9338,1986,2024-11-10,913,書籍,6189,1,銀行振込,大阪,6189
9339,5813,2025-04-03,630,衣類,6290,4,現金,福岡,25160
9340,4842,2025-01-10,528,家具,13731,2,銀行振込,福岡,27462
9341,6028,2025-03-26,362,家電,19078,1,銀行振込,大阪,19078
9342,6194,2025-04-07,902,家具,2072,2,クレジットカード,福岡,4144
9343,3072,2024-12-05,272,衣類,16264,3,現金,名古屋,48792
9344,1071,2025-04-02,404,衣類,19789,1,現金,東京,19789
9345,5610,2024-05-31,633,衣類,13655,4,クレジットカード,福岡,54620
9346,9304,2024-10-07,121,食品,18684,3,銀行振込,札幌,56052
9347,1057,2025-03-17,157,家電,10743,4,クレジットカード,札幌,42972
9348,7063,2025-01-15,797,家電,14387,4,クレジットカード,東京,57548
9349,4863,2024-08-04,133,衣類,13411,4,PayPay,東京,53644
9350,5870,2025-04-13,245,書籍,10998,1,PayPay,大阪,10998
9351,9602,2025-04-07,930,食品,4219,2,PayPay,福岡,8438
9352,3603,2024-11-26,692,食品,5277,3,楽天ペイ,東京,15831
9353,8521,2024-05-20,757,衣類,5556,1,クレジットカード,名古屋,5556
9354,3160,2024-11-02,152,食品,1254,2,PayPay,東京,2508
9355,1103,2024-11-15,986,家具,19612,1,楽天ペイ,大阪,19612
9356,6429,2024-07-21,582,家具,8746,1,クレジットカード,大阪,8746
9357,2200,2024-05-22,573,食品,10283,3,現金,札幌,30849
9358,4900,2024-05-14,924,家具,18940,2,楽天ペイ,名古屋,37880
9359,2459,2024-08-20,182,衣類,15769,1,銀行振込,札幌,15769
9360,1032,2024-07-06,701,書籍,6083,4,クレジットカード,東京,24332
9361,4659,2024-06-15,456,家具,12030,2,PayPay,東京,24060
9362,5052,2025-01-20,116,家具,10270,4,クレジットカード,名古屋,41080
9363,3622,2024-11-20,579,家電,5201,4,現金,福岡,20804
9364,2903,2025-02-04,265,書籍,6512,1,クレジットカード,札幌,6512
9365,8579,2024-05-31,209,食品,10487,4,銀行振込,福岡,41948
9366,4919,2024-12-31,720,食品,1122,3,現金,名古屋,3366
9367,4025,2025-03-09,406,書籍,9475,1,PayPay,札幌,9475
9368,5073,2024-09-18,886,衣類,12171,1,PayPay,東京,12171
9369,3286,2025-03-26,221,衣類,18654,4,銀行振込,東京,74616
9370,4475,2024-07-04,692,家具,12426,3,PayPay,福岡,37278
9371,8297,2024-09-29,862,家電,12361,3,クレジットカード,福岡,37083
9372,8127,2025-02-18,631,家電,4701,1,楽天ペイ,札幌,4701
9373,3058,2024-09-15,266,食品,16446,1,クレジットカード,東京,16446
9374,1748,2024-06-12,445,衣類,3551,3,現金,大阪,10653
9375,6612,2025-03-20,140,書籍,2864,2,楽天ペイ,大阪,5728
9376,6328,2024-09-12,163,家具,9110,1,銀行振込,東京,9110
9377,8744,2025-04-08,547,家電,13476,4,クレジットカード,東京,53904
9378,9588,2024-07-20,793,食品,12421,1,クレジットカード,名古屋,12421
9379,6364,2024-08-09,497,書籍,15468,1,PayPay,札幌,15468
9380,7534,2024-08-31,949,衣類,17005,3,PayPay,札幌,51015
9381,4365,2024-07-12,274,家電,12148,4,クレジットカード,札幌,48592
9382,2270,2024-10-22,820,食品,12284,1,クレジットカード,東京,12284
9383,8086,2024-09-25,920,書籍,11584,2,クレジットカード,札幌,23168
9384,7342,2024-12-22,249,衣類,2932,3,銀行振込,名古屋,8796
9385,7733,2024-07-19,682,衣類,3588,4,PayPay,札幌,14352
9386,2883,2024-09-27,795,家具,11827,3,PayPay,東京,35481
9387,4936,2025-02-01,763,家電,14059,2,現金,札幌,28118
9388,3399,2025-03-28,589,家具,12689,3,楽天ペイ,福岡,38067
9389,9081,2024-10-24,438,食品,11324,3,クレジットカード,福岡,33972
9390,4811,2024-08-16,436,家電,14558,2,楽天ペイ,福岡,29116
9391,9879,2024-10-13,482,家具,7295,4,楽天ペイ,札幌,29180
9392,7649,2024-05-10,323,家具,4296,4,PayPay,名古屋,17184
9393,5623,2025-01-04,763,家具,4152,4,楽天ペイ,名古屋,16608
9394,6958,2024-05-08,725,食品,18638,1,銀行振込,札幌,18638
9395,3742,2024-09-22,825,書籍,13321,3,クレジットカード,福岡,39963
9396,5527,2025-04-02,105,衣類,16896,2,楽天ペイ,名古屋,33792
9397,4761,2024-07-09,563,家電,12172,4,銀行振込,東京,48688
9398,4718,2024-07-13,924,食品,6936,1,クレジットカード,札幌,6936
9399,5251,2024-10-01,673,衣類,577,1,銀行振込,札幌,577
9400,6782,2024-10-29,408,衣類,15487,3,楽天ペイ,福岡,46461
9401,5470,2025-04-17,385,家具,13551,4,クレジットカード,福岡,54204
9402,4146,2025-03-28,487,書籍,10885,3,楽天ペイ,名古屋,32655
9403,4527,2025-02-27,380,家具,12928,4,PayPay,大阪,51712
9404,5061,2024-05-06,908,衣類,9527,1,クレジットカード,名古屋,9527
9405,5196,2024-12-09,138,書籍,6192,1,銀行振込,東京,6192
9406,1885,2024-07-05,548,衣類,4624,1,楽天ペイ,東京,4624
9407,9649,2025-02-06,870,家具,16788,2,楽天ペイ,札幌,33576
9408,9933,2025-01-10,538,書籍,4670,2,現金,東京,9340
9409,4041,2024-08-01,115,食品,19975,1,PayPay,大阪,19975
9410,3872,2024-12-31,420,食品,14472,1,楽天ペイ,札幌,14472
9411,9128,2025-02-03,933,書籍,3999,1,PayPay,福岡,3999
9412,8270,2024-07-14,669,衣類,1069,1,クレジットカード,東京,1069
9413,9122,2024-12-11,396,衣類,2037,4,現金,札幌,8148
9414,7934,2025-02-18,893,家電,14772,1,銀行振込,福岡,14772
9415,1570,2024-11-29,614,衣類,3544,2,現金,札幌,7088
9416,4490,2024-06-12,885,食品,6558,2,クレジットカード,名古屋,13116
9417,1874,2025-01-16,539,食品,12261,4,現金,東京,49044
9418,5266,2024-10-25,871,家具,10964,4,銀行振込,大阪,43856
9419,9900,2024-09-17,942,家電,10573,4,銀行振込,札幌,42292
9420,3939,2024-10-15,755,書籍,17002,2,楽天ペイ,東京,34004
9421,3057,2025-04-06,661,書籍,8937,1,銀行振込,名古屋,8937
9422,2977,2025-03-16,965,家電,16010,1,PayPay,大阪,16010
9423,6234,2025-02-19,885,衣類,12412,4,楽天ペイ,札幌,49648
9424,4631,2024-09-23,989,食品,8367,3,PayPay,札幌,25101
9425,6073,2024-11-26,968,家具,9101,1,銀行振込,福岡,9101
9426,7265,2024-06-05,393,書籍,3780,3,クレジットカード,東京,11340
9427,5034,2024-09-14,524,家具,12002,4,楽天ペイ,名古屋,48008
9428,2775,2024-09-17,603,食品,5797,1,楽天ペイ,大阪,5797
9429,3101,2024-11-17,763,書籍,3829,3,クレジットカード,東京,11487
9430,9342,2024-07-22,725,食品,7201,4,現金,札幌,28804
9431,9230,2025-04-30,878,食品,16313,2,現金,名古屋,32626
9432,3493,2024-05-20,764,食品,4286,1,楽天ペイ,東京,4286
9433,7777,2025-01-30,730,衣類,8370,4,楽天ペイ,大阪,33480
9434,4466,2024-07-24,271,衣類,17923,2,PayPay,札幌,35846
9435,9429,2024-05-30,969,家具,11056,4,現金,東京,44224
9436,1867,2024-07-28,279,衣類,8784,1,現金,札幌,8784
9437,8517,2024-07-06,877,家電,4859,2,銀行振込,福岡,9718
9438,9769,2025-01-26,507,食品,4992,1,銀行振込,東京,4992
9439,4862,2024-11-22,172,書籍,5776,3,クレジットカード,東京,17328
9440,6889,2024-06-26,139,衣類,4117,2,PayPay,名古屋,8234
9441,2403,2025-02-22,791,食品,19959,4,楽天ペイ,札幌,79836
9442,6224,2024-08-22,225,家具,15299,4,楽天ペイ,東京,61196
9443,4140,2024-12-23,258,家電,9929,2,クレジットカード,名古屋,19858
9444,7234,2024-06-26,551,家具,14188,3,現金,福岡,42564
9445,5635,2024-10-18,838,食品,16736,1,クレジットカード,札幌,16736
9446,9445,2024-12-15,548,食品,13837,4,現金,大阪,55348
9447,9895,2025-02-14,544,食品,19246,1,PayPay,東京,19246
9448,3023,2024-06-20,911,書籍,4078,1,銀行振込,札幌,4078
9449,9922,2024-07-16,665,衣類,7637,1,銀行振込,大阪,7637
9450,5235,2024-10-07,703,家電,9762,4,現金,札幌,39048
9451,8153,2024-06-04,101,衣類,17322,1,クレジットカード,名古屋,17322
9452,2323,2024-11-26,974,家電,2757,3,銀行振込,東京,8271
9453,5276,2024-09-06,672,衣類,14764,3,クレジットカード,福岡,44292
9454,7234,2024-07-03,599,衣類,4209,4,クレジットカード,東京,16836
9455,9617,2025-03-21,644,衣類,4142,3,銀行振込,東京,12426
9456,1897,2024-06-12,149,書籍,14659,1,現金,大阪,14659
9457,4897,2024-05-27,157,家電,15388,3,現金,東京,46164
9458,9506,2024-09-17,323,衣類,10086,1,現金,名古屋,10086
9459,7815,2025-04-09,140,衣類,2940,3,現金,名古屋,8820
9460,7964,2024-07-25,906,食品,14228,4,銀行振込,大阪,56912
9461,2751,2024-12-28,751,食品,10340,1,現金,名古屋,10340
9462,8700,2024-12-01,161,食品,4888,1,クレジットカード,東京,4888
9463,2715,2024-10-22,356,書籍,17123,1,銀行振込,札幌,17123
9464,7741,2024-10-23,723,衣類,19216,4,PayPay,福岡,76864
9465,1747,2024-11-28,312,家具,11329,3,銀行振込,福岡,33987
9466,2085,2025-03-23,419,家具,5598,1,楽天ペイ,名古屋,5598
9467,8230,2024-08-02,129,書籍,1020,1,楽天ペイ,大阪,1020
9468,8748,2025-01-30,671,家電,3337,2,現金,福岡,6674
9469,6407,2025-04-11,378,食品,5229,3,現金,福岡,15687
9470,8390,2024-12-24,289,家具,7767,4,PayPay,大阪,31068
9471,7467,2025-02-04,131,家電,17281,4,現金,大阪,69124
9472,2616,2024-12-19,832,書籍,6982,1,PayPay,東京,6982
9473,9644,2024-12-08,509,衣類,12328,1,クレジットカード,大阪,12328
9474,3133,2025-05-04,403,書籍,15573,2,PayPay,東京,31146
9475,8669,2024-11-23,282,書籍,9591,1,銀行振込,札幌,9591
9476,7661,2025-05-05,555,衣類,19501,4,PayPay,福岡,78004
9477,8292,2024-05-21,258,家電,6174,4,銀行振込,名古屋,24696
9478,2456,2024-10-24,358,家具,13257,3,クレジットカード,福岡,39771
9479,5146,2024-11-07,969,食品,13862,2,クレジットカード,福岡,27724
9480,4984,2024-10-28,813,衣類,19276,4,楽天ペイ,名古屋,77104
9481,7163,2024-08-18,467,衣類,6879,3,楽天ペイ,名古屋,20637
9482,8638,2024-06-10,809,書籍,5015,1,銀行振込,東京,5015
9483,4934,2025-01-21,794,家電,12537,1,楽天ペイ,東京,12537
9484,2707,2025-04-21,992,書籍,8720,1,PayPay,名古屋,8720
9485,1652,2025-03-11,396,食品,1598,3,現金,名古屋,4794
9486,3180,2025-03-31,494,衣類,2753,3,クレジットカード,東京,8259
9487,3496,2024-12-02,358,家具,8619,4,PayPay,大阪,34476
9488,3233,2024-11-15,695,家電,18601,3,銀行振込,東京,55803
9489,4116,2024-07-09,172,食品,2863,4,クレジットカード,札幌,11452
9490,9219,2025-02-22,229,衣類,14382,1,現金,大阪,14382
9491,9023,2024-05-18,871,書籍,15319,2,現金,大阪,30638
9492,8999,2025-03-18,895,書籍,6006,1,クレジットカード,東京,6006
9493,1312,2025-01-05,919,家具,13990,4,銀行振込,東京,55960
9494,6504,2024-12-26,268,食品,5136,3,クレジットカード,大阪,15408
9495,5216,2024-09-22,630,家電,1059,3,クレジットカード,大阪,3177
9496,2667,2024-07-18,668,食品,13133,2,銀行振込,名古屋,26266
9497,7506,2024-12-11,522,食品,6137,2,楽天ペイ,名古屋,12274
9498,3521,2024-10-05,228,書籍,7873,1,現金,名古屋,7873
9499,3971,2024-12-16,681,衣類,4904,1,PayPay,東京,4904
9500,5958,2024-09-06,170,家具,5260,2,現金,大阪,10520
9501,2368,2024-07-12,618,食品,15517,2,PayPay,札幌,31034
9502,2219,2024-10-21,741,家具,13322,3,クレジットカード,札幌,39966
9503,9666,2025-02-05,557,家電,9422,3,クレジットカード,名古屋,28266
9504,9676,2024-08-06,809,家電,16969,2,楽天ペイ,大阪,33938
9505,6707,2024-06-11,434,家具,11068,3,クレジットカード,名古屋,33204
9506,8084,2025-01-28,188,食品,7758,1,銀行振込,大阪,7758
9507,5624,2025-03-24,498,家具,16411,1,銀行振込,名古屋,16411
9508,7031,2024-07-20,455,家具,16638,4,クレジットカード,名古屋,66552
9509,8923,2025-01-19,941,家電,2033,4,クレジットカード,名古屋,8132
9510,8304,2024-10-20,335,家電,16934,4,クレジットカード,福岡,67736
9511,3593,2024-12-27,693,書籍,14776,1,クレジットカード,東京,14776
9512,1024,2024-09-27,798,家具,2393,3,クレジットカード,大阪,7179
9513,8375,2024-05-30,470,書籍,6441,1,銀行振込,札幌,6441
9514,5327,2024-05-09,768,食品,5059,1,銀行振込,札幌,5059
9515,6361,2024-11-06,887,食品,7187,4,クレジットカード,名古屋,28748
9516,1283,2025-02-19,228,書籍,12283,2,現金,札幌,24566
9517,4287,2024-11-26,815,書籍,7271,1,楽天ペイ,大阪,7271
9518,1332,2024-06-12,264,食品,3031,2,楽天ペイ,大阪,6062
9519,2891,2024-08-14,567,家電,19948,2,銀行振込,福岡,39896
9520,3052,2025-01-17,832,衣類,19565,1,クレジットカード,大阪,19565
9521,1976,2024-07-10,634,家具,17773,1,PayPay,札幌,17773
9522,3180,2024-11-30,716,家具,12718,3,銀行振込,東京,38154
9523,1322,2024-11-18,302,家具,2847,3,現金,東京,8541
9524,7964,2024-09-12,700,衣類,16789,3,現金,東京,50367
9525,4547,2025-03-29,668,書籍,8397,1,現金,大阪,8397
9526,7683,2025-04-01,597,家電,13762,4,楽天ペイ,札幌,55048
9527,1557,2025-03-05,684,書籍,9954,1,PayPay,福岡,9954
9528,1172,2024-08-08,188,衣類,9321,4,PayPay,大阪,37284
9529,9867,2024-11-03,258,家具,4223,2,楽天ペイ,福岡,8446
9530,8012,2025-04-30,973,食品,2513,4,クレジットカード,福岡,10052
9531,3285,2024-05-21,915,家具,13021,1,銀行振込,東京,13021
9532,7006,2024-06-29,559,家具,11397,1,楽天ペイ,札幌,11397
9533,1901,2024-12-28,756,家電,3309,2,現金,札幌,6618
9534,9390,2024-09-14,162,書籍,17437,2,楽天ペイ,福岡,34874
9535,8517,2024-11-27,739,衣類,19447,3,現金,福岡,58341
9536,5332,2025-03-06,975,衣類,677,1,現金,札幌,677
9537,7533,2024-12-01,819,衣類,2506,1,クレジットカード,大阪,2506
9538,7265,2025-02-03,338,衣類,10285,3,楽天ペイ,東京,30855
9539,8343,2024-10-25,167,家電,951,1,銀行振込,名古屋,951
9540,6269,2024-07-17,333,食品,19220,2,銀行振込,東京,38440
9541,5553,2025-02-11,532,家具,14079,2,PayPay,大阪,28158
9542,5473,2024-08-25,368,家具,14822,4,クレジットカード,福岡,59288
